Entity_1	Entity_2	Predicted_class
HP_0031915	GO_0009978	no_relation
HP_0031915	GO_0009978	no_relation
HP_0031915	GO_0005840	no_relation
HP_0031915	GO_0005856	effect
HP_0031915	GO_0010467	no_relation
HP_0031915	GO_0009978	no_relation
HP_0031915	GO_0009978	no_relation
HP_0031915	GO_0005840	no_relation
HP_0031915	GO_0005856	no_relation
HP_0012828	GO_0016020	no_relation
HP_0012828	GO_0019013	no_relation
HP_0012828	GO_0031975	no_relation
HP_0012828	GO_0000943	no_relation
HP_0012828	GO_0000943	no_relation
HP_0012828	GO_0000943	no_relation
HP_0012828	GO_0000943	no_relation
HP_0032320	GO_0016020	no_relation
HP_0032320	GO_0019013	no_relation
HP_0032320	GO_0031975	no_relation
HP_0032320	GO_0000943	no_relation
HP_0032320	GO_0000943	no_relation
HP_0032320	GO_0000943	no_relation
HP_0032320	GO_0000943	no_relation
HP_0011947	GO_0007610	no_relation
HP_0011947	GO_0009405	no_relation
HP_0012828	GO_0007610	effect
HP_0012828	GO_0009405	no_relation
HP_0012828	GO_0019867	no_relation
HP_0031915	GO_0019867	no_relation
GO_0005488	GO_0019867	no_relation
HP_0001370	GO_0042571	no_relation
HP_0001370	GO_0009405	no_relation
HP_0001973	GO_0042571	no_relation
HP_0001973	GO_0009405	no_relation
HP_0012115	GO_0042571	effect
GO_0005488	GO_0042571	effect
GO_0005488	GO_0009405	no_relation
GO_0005488	GO_0042571	no_relation
GO_0005488	GO_0009405	no_relation
HP_0012828	GO_0030595	no_relation
HP_0002586	GO_0045851	no_relation
HP_0002586	GO_0045851	no_relation
HP_0002586	GO_0004096	no_relation
HP_0002586	GO_0009606	no_relation
HP_0002586	GO_0004096	no_relation
HP_0002586	GO_0004096	no_relation
HP_0002586	GO_0009606	no_relation
HP_0002586	GO_0004096	no_relation
HP_0002664	GO_0043657	no_relation
HP_0002664	GO_0045851	effect
HP_0012828	GO_0005622	effect
HP_0012828	GO_0043657	effect
HP_0012828	GO_0042493	effect
HP_0011010	GO_0009606	no_relation
HP_0012825	GO_0009606	effect
HP_0012825	GO_0001906	effect
HP_0012825	GO_0060417	no_relation
HP_0012826	GO_0009606	no_relation
HP_0012826	GO_0001906	no_relation
HP_0012826	GO_0060417	no_relation
GO_0005488	GO_0009606	effect
GO_0005488	GO_0001906	no_relation
GO_0005488	GO_0060417	no_relation
HP_0012825	GO_0009606	no_relation
HP_0012825	GO_0001906	effect
HP_0012825	GO_0060417	no_relation
HP_0012828	GO_0009606	no_relation
HP_0012828	GO_0001906	no_relation
HP_0012828	GO_0060417	no_relation
GO_0005488	GO_0009606	no_relation
GO_0005488	GO_0001906	no_relation
GO_0005488	GO_0060417	no_relation
HP_0012829	GO_0009606	no_relation
HP_0012829	GO_0001906	no_relation
HP_0012829	GO_0060417	no_relation
HP_0011009	GO_0009606	no_relation
HP_0011009	GO_0001906	no_relation
HP_0011009	GO_0060417	no_relation
HP_0011010	GO_0009606	no_relation
HP_0011010	GO_0001906	no_relation
HP_0011010	GO_0060417	no_relation
HP_0012828	GO_0010467	no_relation
HP_0012828	GO_0009405	effect
HP_0001945	GO_0010467	no_relation
HP_0001945	GO_0009405	effect
HP_0012828	GO_0010467	no_relation
HP_0012828	GO_0009405	effect
HP_0030646	GO_0010467	no_relation
HP_0012828	GO_0010467	no_relation
HP_0012828	GO_0009405	effect
HP_0011009	GO_0010467	no_relation
HP_0011009	GO_0009405	no_relation
HP_0012825	GO_0009405	no_relation
HP_0040279	GO_0016246	no_relation
HP_0040279	GO_0005622	no_relation
HP_0040279	GO_0008380	no_relation
HP_0040279	GO_0009451	no_relation
HP_0040279	GO_0016246	effect
HP_0040279	GO_0005622	no_relation
HP_0040279	GO_0008380	no_relation
HP_0040279	GO_0009451	no_relation
HP_0002014	GO_0009405	no_relation
HP_0012387	GO_0009405	effect
HP_0012826	GO_0009405	effect
HP_0040279	GO_0009405	no_relation
HP_0012838	GO_0046903	no_relation
HP_0012830	GO_0046903	no_relation
HP_0012830	GO_0003968	no_relation
HP_0003674	GO_0003968	no_relation
HP_0040279	GO_0003968	no_relation
HP_0011010	GO_0005634	effect
HP_0011010	GO_0005634	effect
HP_0011010	GO_0005634	no_relation
HP_0011010	GO_0005634	no_relation
HP_0032322	GO_0006412	no_relation
HP_0001397	GO_0004691	no_relation
HP_0001397	GO_0016310	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0004691	no_relation
HP_0001397	GO_0016310	no_relation
HP_0001397	GO_0008610	no_relation
GO_0005488	GO_0016042	no_relation
GO_0005488	HP_0001427	effect
GO_0005488	GO_0005777	effect
GO_0005488	GO_0008610	no_relation
HP_0001397	GO_0019395	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0019395	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0019395	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0019395	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0005634	no_relation
HP_0032321	GO_0008610	no_relation
HP_0032321	GO_0005634	no_relation
HP_0001397	GO_0008610	no_relation
HP_0001397	GO_0005634	no_relation
HP_0001875	GO_0016032	effect
HP_0012828	GO_0008701	effect
HP_0030645	GO_0008701	no_relation
HP_0012824	GO_0008701	no_relation
HP_0002014	GO_0009606	no_relation
HP_0032322	GO_0009606	no_relation
HP_0002014	GO_0009606	no_relation
HP_0032322	GO_0009606	no_relation
HP_0002014	GO_0009606	no_relation
HP_0025085	GO_0009606	no_relation
