Entity_1	Entity_2	Predicted_class
DOID_1498	CHEBI_17489	no_relation
DOID_1498	CHEBI_17489	no_relation
DOID_1498	CHEBI_17489	no_relation
DOID_1498	CHEBI_17489	no_relation
DOID_8469	CHEBI_5119	no_relation
DOID_8469	CHEBI_5119	no_relation
DOID_8469	CHEBI_5119	no_relation
DOID_2945	CHEBI_36080	no_relation
DOID_2945	CHEBI_36080	no_relation
DOID_2945	CHEBI_48343	effect
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_15356	effect
DOID_2945	CHEBI_48343	effect
DOID_2945	CHEBI_33711	effect
DOID_8469	CHEBI_58972	no_relation
DOID_2945	CHEBI_58972	no_relation
DOID_4	CHEBI_58972	no_relation
DOID_8469	CHEBI_58972	no_relation
DOID_934	CHEBI_58972	no_relation
DOID_8469	CHEBI_58972	no_relation
DOID_8469	CHEBI_16541	no_relation
DOID_8469	CHEBI_59132	no_relation
DOID_8469	CHEBI_59132	no_relation
DOID_0080642	CHEBI_16541	no_relation
DOID_0080642	CHEBI_59132	no_relation
DOID_0080642	CHEBI_59132	no_relation
DOID_8469	CHEBI_16541	no_relation
DOID_8469	CHEBI_59132	effect
DOID_8469	CHEBI_59132	effect
DOID_0080642	CHEBI_16541	no_relation
DOID_0080642	CHEBI_59132	no_relation
DOID_0080642	CHEBI_59132	no_relation
DOID_0080642	CHEBI_64198	effect
DOID_0080642	CHEBI_33697	effect
DOID_0080642	CHEBI_64198	effect
DOID_0080642	CHEBI_64198	effect
DOID_0080642	CHEBI_52999	effect
DOID_0080642	CHEBI_67208	effect
DOID_0080642	CHEBI_59132	no_relation
DOID_0080642	CHEBI_22587	effect
DOID_0080642	CHEBI_67208	effect
DOID_0080642	CHEBI_50906	effect
DOID_7148	CHEBI_24870	no_relation
DOID_7148	CHEBI_50906	no_relation
DOID_1588	CHEBI_24870	no_relation
DOID_1588	CHEBI_50906	no_relation
DOID_1883	CHEBI_24870	no_relation
DOID_1883	CHEBI_50906	no_relation
DOID_225	CHEBI_24870	no_relation
DOID_225	CHEBI_50906	no_relation
DOID_225	CHEBI_24870	no_relation
DOID_225	CHEBI_50906	effect
DOID_8283	CHEBI_30212	no_relation
DOID_8283	CHEBI_4645	no_relation
DOID_8283	CHEBI_22587	no_relation
DOID_8283	CHEBI_4645	no_relation
DOID_8283	CHEBI_4645	no_relation
DOID_8283	CHEBI_50803	no_relation
DOID_8283	CHEBI_4645	no_relation
DOID_8283	CHEBI_22587	no_relation
DOID_8283	CHEBI_4645	no_relation
DOID_8283	CHEBI_4645	no_relation
DOID_8283	CHEBI_149681	effect
DOID_8283	CHEBI_149681	no_relation
DOID_2326	CHEBI_149681	effect
DOID_2326	CHEBI_149681	no_relation
DOID_8283	CHEBI_149681	no_relation
DOID_8283	CHEBI_149681	no_relation
DOID_4	CHEBI_149681	no_relation
DOID_4	CHEBI_149681	no_relation
DOID_4	CHEBI_149681	no_relation
DOID_4	CHEBI_149681	no_relation
DOID_934	CHEBI_16708	no_relation
DOID_934	CHEBI_22587	no_relation
DOID_934	CHEBI_35222	no_relation
DOID_934	CHEBI_22587	no_relation
DOID_162	CHEBI_22587	no_relation
DOID_162	CHEBI_35222	effect
DOID_162	CHEBI_22587	no_relation
DOID_2945	CHEBI_3392	effect
DOID_2945	CHEBI_16541	no_relation
DOID_2945	CHEBI_36080	no_relation
DOID_2945	CHEBI_50906	no_relation
DOID_2945	CHEBI_16541	no_relation
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_36080	effect
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_33704	effect
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_16541	effect
DOID_225	CHEBI_53000	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_88542	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_50342	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_16449	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_16670	no_relation
DOID_225	CHEBI_88542	no_relation
DOID_225	CHEBI_53000	no_relation
DOID_4492	CHEBI_53370	no_relation
DOID_4	CHEBI_33697	effect
DOID_4	CHEBI_50906	effect
DOID_8469	CHEBI_75830	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_75830	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_22587	effect
DOID_4	CHEBI_75830	effect
DOID_4	CHEBI_22587	effect
DOID_4	CHEBI_22587	effect
DOID_8469	CHEBI_75830	no_relation
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_75830	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_75830	effect
DOID_8469	CHEBI_22587	effect
DOID_8469	CHEBI_22587	effect
DOID_12384	CHEBI_22587	no_relation
DOID_12384	CHEBI_34922	no_relation
DOID_13250	CHEBI_22587	no_relation
DOID_13250	CHEBI_34922	no_relation
DOID_6132	CHEBI_22587	no_relation
DOID_6132	CHEBI_34922	no_relation
DOID_2043	CHEBI_33704	effect
DOID_2043	CHEBI_33696	effect
DOID_2043	CHEBI_50906	effect
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_8469	CHEBI_33697	no_relation
DOID_8469	CHEBI_63580	no_relation
DOID_552	CHEBI_75958	effect
DOID_552	CHEBI_33250	no_relation
DOID_552	CHEBI_75958	effect
DOID_552	CHEBI_33250	effect
DOID_12384	CHEBI_30216	effect
DOID_13250	CHEBI_30216	effect
DOID_13250	CHEBI_30216	effect
DOID_13250	CHEBI_30216	effect
DOID_13250	CHEBI_30216	effect
DOID_13250	CHEBI_30216	no_relation
DOID_13250	CHEBI_30216	no_relation
DOID_4	CHEBI_30216	no_relation
DOID_13250	CHEBI_30216	effect
DOID_162	CHEBI_16991	effect
DOID_162	CHEBI_37527	effect
DOID_162	CHEBI_16991	effect
DOID_162	CHEBI_16991	no_relation
DOID_162	CHEBI_16991	no_relation
DOID_162	CHEBI_16480	effect
DOID_162	CHEBI_50906	effect
DOID_162	CHEBI_16991	effect
DOID_784	CHEBI_30879	no_relation
DOID_784	CHEBI_30879	effect
DOID_784	CHEBI_30879	effect
DOID_784	CHEBI_23888	effect
DOID_784	CHEBI_23888	no_relation
DOID_784	CHEBI_3892	no_relation
DOID_784	CHEBI_33252	no_relation
DOID_784	CHEBI_33252	no_relation
DOID_784	CHEBI_28515	effect
DOID_784	CHEBI_32497	no_relation
DOID_8469	CHEBI_58972	no_relation
DOID_8469	CHEBI_58972	no_relation
DOID_8469	CHEBI_58972	no_relation
DOID_2043	CHEBI_27881	effect
DOID_2043	CHEBI_23888	no_relation
DOID_2043	CHEBI_16991	effect
DOID_2043	CHEBI_34922	no_relation
DOID_305	CHEBI_27881	no_relation
DOID_305	CHEBI_23888	no_relation
DOID_305	CHEBI_16991	effect
DOID_305	CHEBI_34922	no_relation
DOID_2043	CHEBI_27881	no_relation
DOID_2043	CHEBI_23888	no_relation
DOID_2043	CHEBI_16991	no_relation
DOID_2043	CHEBI_34922	effect
DOID_2043	CHEBI_34922	effect
DOID_2043	CHEBI_27881	no_relation
DOID_2043	CHEBI_23888	no_relation
DOID_2043	CHEBI_16991	no_relation
DOID_2043	CHEBI_34922	effect
DOID_2043	CHEBI_34922	no_relation
DOID_2043	CHEBI_16991	no_relation
DOID_2043	CHEBI_23888	effect
DOID_2043	CHEBI_52999	effect
DOID_2043	CHEBI_33838	no_relation
DOID_2043	CHEBI_36976	no_relation
DOID_2043	CHEBI_23888	effect
DOID_2043	CHEBI_16991	effect
DOID_2043	CHEBI_16991	no_relation
DOID_2043	CHEBI_23888	no_relation
DOID_2043	CHEBI_52999	no_relation
DOID_2043	CHEBI_33838	no_relation
DOID_2043	CHEBI_36976	no_relation
DOID_2043	CHEBI_23888	no_relation
DOID_2043	CHEBI_16991	effect
DOID_4	CHEBI_27881	no_relation
DOID_4	CHEBI_26195	no_relation
DOID_4	CHEBI_23888	no_relation
DOID_4	CHEBI_2453	no_relation
DOID_4	CHEBI_22586	no_relation
DOID_934	CHEBI_27881	no_relation
DOID_934	CHEBI_26195	no_relation
DOID_934	CHEBI_23888	no_relation
DOID_934	CHEBI_2453	no_relation
DOID_934	CHEBI_22586	no_relation
DOID_8469	CHEBI_27881	no_relation
DOID_8469	CHEBI_26195	no_relation
DOID_8469	CHEBI_23888	no_relation
DOID_8469	CHEBI_2453	no_relation
DOID_2945	CHEBI_27881	no_relation
DOID_2945	CHEBI_26195	no_relation
DOID_2945	CHEBI_23888	no_relation
DOID_2945	CHEBI_2453	no_relation
DOID_8566	CHEBI_27881	no_relation
DOID_8566	CHEBI_26195	no_relation
DOID_8566	CHEBI_23888	effect
DOID_8566	CHEBI_2453	effect
DOID_8566	CHEBI_22586	effect
DOID_1883	CHEBI_27881	no_relation
DOID_1883	CHEBI_26195	no_relation
DOID_1883	CHEBI_23888	no_relation
DOID_1883	CHEBI_2453	no_relation
DOID_1883	CHEBI_22586	no_relation
DOID_1883	CHEBI_27881	no_relation
DOID_1883	CHEBI_26195	no_relation
DOID_1883	CHEBI_23888	no_relation
DOID_1883	CHEBI_2453	no_relation
DOID_1883	CHEBI_22586	no_relation
DOID_2043	CHEBI_50906	no_relation
DOID_2043	CHEBI_16991	effect
DOID_4	CHEBI_35224	effect
DOID_4	CHEBI_35224	effect
DOID_13250	CHEBI_33281	no_relation
DOID_225	CHEBI_33281	no_relation
DOID_225	CHEBI_33281	no_relation
DOID_13250	CHEBI_33281	no_relation
DOID_225	CHEBI_33281	effect
DOID_225	CHEBI_33281	no_relation
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_33281	effect
DOID_225	CHEBI_33281	no_relation
DOID_13250	CHEBI_33281	effect
DOID_162	CHEBI_35222	no_relation
DOID_162	CHEBI_52214	no_relation
DOID_162	CHEBI_2943	effect
DOID_162	CHEBI_33731	no_relation
DOID_0050117	CHEBI_35222	no_relation
DOID_0050117	CHEBI_52214	no_relation
DOID_0050117	CHEBI_2943	no_relation
DOID_0050117	CHEBI_33731	no_relation
DOID_10603	CHEBI_145810	no_relation
DOID_10603	CHEBI_17234	effect
DOID_0080208	CHEBI_35366	no_relation
DOID_0080208	CHEBI_35366	no_relation
DOID_8469	CHEBI_50406	no_relation
DOID_8469	CHEBI_36976	no_relation
DOID_552	CHEBI_50406	no_relation
DOID_552	CHEBI_36976	no_relation
DOID_8781	CHEBI_50406	no_relation
DOID_8781	CHEBI_36976	no_relation
DOID_8622	CHEBI_50406	no_relation
DOID_8622	CHEBI_36976	no_relation
DOID_8469	CHEBI_50406	no_relation
DOID_8469	CHEBI_36976	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	effect
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_35640	no_relation
DOID_8469	CHEBI_22587	no_relation
DOID_13250	CHEBI_16991	effect
DOID_13250	CHEBI_16991	effect
DOID_13250	CHEBI_16991	effect
DOID_13250	CHEBI_16991	no_relation
DOID_13250	CHEBI_16991	no_relation
DOID_13250	CHEBI_16991	no_relation
DOID_13250	CHEBI_16991	no_relation
DOID_13250	CHEBI_16991	no_relation
DOID_8283	CHEBI_131701	effect
