Entity_1	Entity_2	Predicted_class
DOID_162	CHEBI_37396	no_relation
DOID_162	CHEBI_421707	no_relation
DOID_162	CHEBI_37397	no_relation
DOID_162	CHEBI_18154	no_relation
DOID_162	CHEBI_37396	no_relation
DOID_162	CHEBI_421707	no_relation
DOID_162	CHEBI_37397	no_relation
DOID_162	CHEBI_18154	no_relation
DOID_162	CHEBI_37396	no_relation
CHEBI_37807	DOID_8469	no_relation
CHEBI_35255	DOID_8469	no_relation
CHEBI_22587	DOID_8469	no_relation
DOID_8469	CHEBI_27750	no_relation
DOID_8469	CHEBI_35255	no_relation
DOID_8469	CHEBI_17790	no_relation
DOID_8469	CHEBI_27750	no_relation
DOID_8469	CHEBI_35255	no_relation
DOID_8469	CHEBI_22587	no_relation
DOID_8469	CHEBI_27750	no_relation
DOID_8469	CHEBI_35255	no_relation
DOID_8469	CHEBI_2981	no_relation
DOID_8469	CHEBI_17790	no_relation
DOID_8469	CHEBI_2979	no_relation
DOID_8469	CHEBI_75095	no_relation
DOID_8469	CHEBI_27750	no_relation
DOID_8469	CHEBI_35255	no_relation
DOID_8469	CHEBI_2979	no_relation
CHEBI_18059	DOID_0080642	effect
CHEBI_25212	DOID_0080642	effect
CHEBI_40799	DOID_0080642	effect
CHEBI_18059	DOID_0080642	effect
DOID_0080642	CHEBI_34922	no_relation
DOID_0080642	CHEBI_50906	effect
DOID_0080642	CHEBI_18059	effect
CHEBI_23888	DOID_4	no_relation
CHEBI_50906	DOID_4	effect
CHEBI_16541	DOID_4	no_relation
CHEBI_9168	DOID_4	effect
CHEBI_35222	DOID_4	effect
DOID_4	CHEBI_50906	effect
DOID_8469	CHEBI_59132	no_relation
CHEBI_18059	DOID_4	no_relation
CHEBI_35222	DOID_4	no_relation
CHEBI_5133	DOID_4	no_relation
CHEBI_35222	DOID_4	no_relation
CHEBI_5133	DOID_4	no_relation
CHEBI_59132	DOID_4	no_relation
CHEBI_16113	DOID_4	no_relation
CHEBI_23888	DOID_4	no_relation
DOID_4	CHEBI_23888	no_relation
DOID_4	CHEBI_35222	no_relation
DOID_4	CHEBI_16749	no_relation
CHEBI_18059	DOID_4	effect
CHEBI_35222	DOID_4	no_relation
CHEBI_35222	DOID_4	no_relation
CHEBI_5133	DOID_4	effect
CHEBI_59132	DOID_4	no_relation
CHEBI_16113	DOID_4	no_relation
CHEBI_23888	DOID_4	no_relation
CHEBI_23888	DOID_4	no_relation
DOID_4	CHEBI_35222	no_relation
DOID_4	CHEBI_16749	no_relation
DOID_934	CHEBI_66981	no_relation
DOID_4	CHEBI_66981	effect
CHEBI_33697	DOID_1328	effect
DOID_1328	CHEBI_36080	no_relation
DOID_1328	CHEBI_17089	no_relation
DOID_1328	CHEBI_36080	no_relation
DOID_1328	CHEBI_36080	effect
DOID_1328	CHEBI_17089	no_relation
DOID_1328	CHEBI_50906	no_relation
DOID_1328	CHEBI_36080	no_relation
CHEBI_33697	DOID_1588	no_relation
DOID_1588	CHEBI_36080	no_relation
DOID_1588	CHEBI_17089	no_relation
DOID_1588	CHEBI_36080	no_relation
DOID_1588	CHEBI_17089	no_relation
DOID_1588	CHEBI_50906	no_relation
DOID_1588	CHEBI_36080	no_relation
CHEBI_33697	DOID_4	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_17089	no_relation
DOID_4	CHEBI_17089	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4166	CHEBI_34935	no_relation
DOID_4166	CHEBI_16991	no_relation
DOID_4166	CHEBI_16991	no_relation
DOID_4166	CHEBI_16991	effect
DOID_4166	CHEBI_16991	no_relation
DOID_4166	CHEBI_16991	no_relation
DOID_4166	CHEBI_16991	no_relation
DOID_4	CHEBI_34935	no_relation
DOID_4	CHEBI_16991	no_relation
DOID_4	CHEBI_16991	no_relation
DOID_4	CHEBI_16991	effect
DOID_4	CHEBI_16991	no_relation
DOID_4	CHEBI_16991	no_relation
DOID_4	CHEBI_16991	no_relation
CHEBI_34935	DOID_4157	no_relation
DOID_4157	CHEBI_16991	no_relation
DOID_4157	CHEBI_16991	no_relation
DOID_4157	CHEBI_16991	effect
DOID_4157	CHEBI_16991	no_relation
DOID_4157	CHEBI_16991	no_relation
DOID_4157	CHEBI_16991	no_relation
CHEBI_34935	DOID_526	no_relation
DOID_526	CHEBI_16991	no_relation
DOID_526	CHEBI_16991	no_relation
DOID_526	CHEBI_16991	effect
DOID_526	CHEBI_16991	no_relation
DOID_526	CHEBI_16991	no_relation
DOID_526	CHEBI_16991	no_relation
CHEBI_34935	DOID_0050486	no_relation
DOID_0050486	CHEBI_16991	no_relation
DOID_0050486	CHEBI_16991	no_relation
DOID_0050486	CHEBI_16991	effect
DOID_0050486	CHEBI_16991	no_relation
DOID_0050486	CHEBI_16991	no_relation
DOID_0050486	CHEBI_16991	no_relation
CHEBI_34935	DOID_4166	no_relation
CHEBI_16991	DOID_4166	no_relation
CHEBI_16991	DOID_4166	no_relation
CHEBI_16991	DOID_4166	no_relation
CHEBI_16991	DOID_4166	no_relation
CHEBI_16991	DOID_4166	no_relation
CHEBI_16991	DOID_4166	no_relation
CHEBI_34935	DOID_4166	effect
CHEBI_16991	DOID_4166	effect
CHEBI_16991	DOID_4166	effect
CHEBI_16991	DOID_4166	effect
CHEBI_16991	DOID_4166	effect
CHEBI_16991	DOID_4166	effect
CHEBI_16991	DOID_4166	effect
CHEBI_34935	DOID_4	no_relation
CHEBI_16991	DOID_4	no_relation
CHEBI_16991	DOID_4	no_relation
CHEBI_16991	DOID_4	effect
CHEBI_16991	DOID_4	no_relation
CHEBI_16991	DOID_4	no_relation
CHEBI_16991	DOID_4	no_relation
DOID_0080642	CHEBI_10545	effect
DOID_4	CHEBI_30212	no_relation
DOID_4	CHEBI_50906	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_34935	DOID_4	no_relation
CHEBI_34935	DOID_4	no_relation
CHEBI_34935	DOID_4	effect
DOID_4	CHEBI_33697	effect
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_33697	no_relation
DOID_2326	CHEBI_16541	effect
DOID_2326	CHEBI_22587	effect
DOID_2326	CHEBI_16541	effect
DOID_2326	CHEBI_22587	effect
CHEBI_33250	DOID_13250	no_relation
DOID_13250	CHEBI_33250	effect
DOID_13250	CHEBI_33250	effect
DOID_13250	CHEBI_36976	effect
DOID_13250	CHEBI_33697	effect
DOID_13250	CHEBI_33250	effect
DOID_13250	CHEBI_33250	effect
CHEBI_33250	DOID_13250	no_relation
DOID_13250	CHEBI_33250	effect
DOID_13250	CHEBI_36976	no_relation
DOID_13250	CHEBI_33697	no_relation
DOID_13250	CHEBI_33250	no_relation
DOID_13250	CHEBI_33250	effect
CHEBI_33697	DOID_14501	effect
DOID_14501	CHEBI_33697	no_relation
DOID_14501	CHEBI_33697	no_relation
DOID_14501	CHEBI_33697	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_16541	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_16541	no_relation
CHEBI_17602	DOID_8469	effect
CHEBI_23888	DOID_8469	effect
CHEBI_28829	DOID_8469	no_relation
CHEBI_22587	DOID_8469	no_relation
DOID_8469	CHEBI_78360	no_relation
DOID_8469	CHEBI_4325	effect
DOID_8469	CHEBI_23888	no_relation
DOID_8469	CHEBI_15633	no_relation
DOID_8469	CHEBI_30753	no_relation
DOID_8469	CHEBI_16385	no_relation
DOID_8469	CHEBI_22063	no_relation
DOID_8469	CHEBI_52094	no_relation
DOID_8469	CHEBI_49637	no_relation
DOID_8469	CHEBI_32878	no_relation
DOID_8469	CHEBI_33658	no_relation
CHEBI_17602	DOID_8469	effect
CHEBI_23888	DOID_8469	effect
CHEBI_28829	DOID_8469	no_relation
CHEBI_22587	DOID_8469	no_relation
DOID_8469	CHEBI_78360	no_relation
DOID_8469	CHEBI_4325	effect
CHEBI_17602	DOID_526	effect
CHEBI_23888	DOID_526	effect
CHEBI_28829	DOID_526	no_relation
CHEBI_22587	DOID_526	no_relation
DOID_526	CHEBI_78360	no_relation
DOID_526	CHEBI_4325	effect
DOID_526	CHEBI_23888	no_relation
DOID_526	CHEBI_15633	no_relation
DOID_526	CHEBI_30753	no_relation
DOID_526	CHEBI_16385	no_relation
DOID_526	CHEBI_22063	no_relation
DOID_526	CHEBI_52094	no_relation
DOID_526	CHEBI_49637	no_relation
DOID_526	CHEBI_32878	no_relation
DOID_526	CHEBI_33658	no_relation
CHEBI_25367	DOID_2945	effect
CHEBI_16670	DOID_2945	effect
DOID_2945	CHEBI_16670	no_relation
DOID_2945	CHEBI_52214	no_relation
DOID_2945	CHEBI_16670	no_relation
DOID_2945	CHEBI_16670	effect
DOID_2945	CHEBI_16670	effect
DOID_2945	CHEBI_16670	effect
CHEBI_25367	DOID_2945	no_relation
CHEBI_16670	DOID_2945	no_relation
CHEBI_25367	DOID_2945	no_relation
CHEBI_16670	DOID_2945	no_relation
CHEBI_23888	DOID_2945	no_relation
CHEBI_23357	DOID_2945	no_relation
CHEBI_50906	DOID_2945	no_relation
CHEBI_33281	DOID_3083	no_relation
CHEBI_33281	DOID_3083	effect
CHEBI_33281	DOID_3083	no_relation
CHEBI_33281	DOID_3083	no_relation
CHEBI_36080	DOID_3083	no_relation
CHEBI_36080	DOID_3083	no_relation
DOID_3083	CHEBI_16541	no_relation
CHEBI_36080	DOID_162	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_50906	effect
DOID_225	CHEBI_50906	no_relation
DOID_225	CHEBI_50906	no_relation
DOID_225	CHEBI_50906	no_relation
CHEBI_50906	DOID_225	effect
DOID_225	CHEBI_50906	no_relation
DOID_225	CHEBI_50906	effect
CHEBI_50906	DOID_8469	effect
DOID_8469	CHEBI_50906	effect
DOID_8469	CHEBI_50906	effect
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
DOID_4	CHEBI_50906	effect
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_16670	DOID_0050117	no_relation
CHEBI_23888	DOID_0050117	no_relation
CHEBI_23888	DOID_0050117	no_relation
DOID_0050117	CHEBI_23888	effect
DOID_0050117	CHEBI_16670	no_relation
DOID_0050117	CHEBI_16670	no_relation
DOID_0050117	CHEBI_16670	no_relation
DOID_0050117	CHEBI_63175	no_relation
DOID_0050117	CHEBI_23888	no_relation
DOID_0050117	CHEBI_25367	no_relation
DOID_9637	CHEBI_25367	no_relation
DOID_12375	CHEBI_63580	no_relation
DOID_12375	CHEBI_23888	no_relation
DOID_12375	CHEBI_36044	no_relation
DOID_12375	CHEBI_35222	effect
DOID_12375	CHEBI_22587	no_relation
DOID_12375	CHEBI_35222	no_relation
DOID_12375	CHEBI_33697	no_relation
DOID_12375	CHEBI_16991	no_relation
DOID_2326	CHEBI_17089	effect
DOID_2326	CHEBI_16541	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
CHEBI_32595	DOID_0070314	effect
CHEBI_33281	DOID_0070314	effect
CHEBI_18154	DOID_0070314	effect
DOID_4	CHEBI_22587	effect
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_8469	CHEBI_34935	effect
DOID_8469	CHEBI_34935	no_relation
CHEBI_34935	DOID_8469	effect
CHEBI_34935	DOID_552	effect
CHEBI_34935	DOID_225	effect
CHEBI_34935	DOID_8469	effect
DOID_399	CHEBI_33731	effect
CHEBI_33731	DOID_0050117	no_relation
DOID_0050117	CHEBI_33731	no_relation
CHEBI_16027	DOID_162	no_relation
DOID_162	CHEBI_16027	no_relation
DOID_162	CHEBI_48545	no_relation
DOID_162	CHEBI_16027	no_relation
DOID_162	CHEBI_16027	no_relation
DOID_162	CHEBI_16027	no_relation
DOID_162	CHEBI_2624	no_relation
DOID_162	CHEBI_23357	no_relation
DOID_162	CHEBI_32875	no_relation
DOID_162	CHEBI_25367	no_relation
DOID_2615	CHEBI_16991	no_relation
DOID_2615	CHEBI_59132	no_relation
DOID_2615	CHEBI_78059	no_relation
DOID_2615	CHEBI_59132	effect
DOID_2615	CHEBI_16541	no_relation
DOID_2615	CHEBI_16991	no_relation
DOID_2615	CHEBI_59132	no_relation
DOID_2615	CHEBI_16991	no_relation
CHEBI_16541	DOID_934	effect
CHEBI_33697	DOID_934	effect
DOID_934	CHEBI_25367	effect
DOID_934	CHEBI_25367	no_relation
DOID_934	CHEBI_33697	effect
DOID_934	CHEBI_33697	no_relation
CHEBI_16541	DOID_934	no_relation
CHEBI_33697	DOID_934	effect
CHEBI_25367	DOID_934	no_relation
CHEBI_25367	DOID_934	no_relation
DOID_934	CHEBI_22587	no_relation
DOID_934	CHEBI_33697	no_relation
CHEBI_16541	DOID_4	no_relation
CHEBI_33697	DOID_4	effect
CHEBI_25367	DOID_4	no_relation
CHEBI_25367	DOID_4	no_relation
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_33697	no_relation
CHEBI_16541	DOID_934	no_relation
CHEBI_33697	DOID_934	effect
CHEBI_25367	DOID_934	no_relation
CHEBI_25367	DOID_934	no_relation
CHEBI_33697	DOID_934	no_relation
CHEBI_33697	DOID_934	effect
DOID_6132	CHEBI_16541	no_relation
DOID_6132	DOID_13258	no_relation
CHEBI_16541	DOID_6132	no_relation
DOID_13258	DOID_6132	no_relation
DOID_13258	DOID_4	no_relation
DOID_4	CHEBI_16541	effect
DOID_4	CHEBI_36976	effect
DOID_13258	DOID_6132	no_relation
DOID_6132	CHEBI_16541	effect
DOID_6132	CHEBI_36976	effect
DOID_1240	CHEBI_34922	no_relation
CHEBI_59132	DOID_1240	no_relation
CHEBI_34922	DOID_1240	no_relation
DOID_1240	CHEBI_59132	effect
DOID_1240	CHEBI_16670	effect
DOID_1240	CHEBI_16670	no_relation
DOID_1240	CHEBI_16670	no_relation
DOID_162	CHEBI_27899	no_relation
DOID_162	CHEBI_28694	no_relation
CHEBI_27899	DOID_10534	effect
DOID_10534	CHEBI_28694	no_relation
CHEBI_50229	DOID_10534	no_relation
CHEBI_50229	DOID_162	no_relation
DOID_10534	CHEBI_26523	no_relation
DOID_162	CHEBI_26523	effect
CHEBI_26523	DOID_162	effect
DOID_11723	CHEBI_33696	effect
DOID_11723	CHEBI_16541	effect
DOID_11723	CHEBI_33290	no_relation
DOID_11723	CHEBI_23888	no_relation
DOID_11723	CHEBI_7754	no_relation
DOID_11723	CHEBI_23888	no_relation
DOID_11723	CHEBI_23888	no_relation
DOID_11723	CHEBI_23888	effect
DOID_11723	CHEBI_23888	effect
DOID_8771	CHEBI_24261	effect
DOID_8771	CHEBI_24261	effect
CHEBI_16541	DOID_8771	effect
CHEBI_7754	DOID_8771	effect
DOID_8771	CHEBI_33290	no_relation
DOID_8771	CHEBI_23888	no_relation
DOID_8771	CHEBI_16541	effect
DOID_8771	CHEBI_16541	no_relation
DOID_8771	CHEBI_16541	no_relation
CHEBI_16541	DOID_9884	no_relation
CHEBI_16541	DOID_9884	no_relation
DOID_9884	CHEBI_16541	no_relation
CHEBI_60816	DOID_848	effect
CHEBI_35222	DOID_11405	no_relation
CHEBI_60816	DOID_11405	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_53000	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_60816	no_relation
DOID_11405	CHEBI_74768	no_relation
DOID_11405	CHEBI_50906	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_53000	no_relation
DOID_11405	CHEBI_53000	no_relation
DOID_11405	CHEBI_58972	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_36080	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_36080	no_relation
DOID_11405	CHEBI_18320	no_relation
CHEBI_35222	DOID_11405	no_relation
CHEBI_60816	DOID_11405	no_relation
CHEBI_18320	DOID_11405	no_relation
CHEBI_53000	DOID_11405	no_relation
CHEBI_18320	DOID_11405	no_relation
CHEBI_60816	DOID_11405	no_relation
CHEBI_74768	DOID_11405	no_relation
CHEBI_50906	DOID_11405	no_relation
CHEBI_18320	DOID_11405	no_relation
CHEBI_18320	DOID_11405	effect
CHEBI_53000	DOID_11405	no_relation
DOID_11405	CHEBI_53000	no_relation
DOID_11405	CHEBI_58972	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_36080	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_11405	CHEBI_36080	no_relation
DOID_11405	CHEBI_18320	no_relation
DOID_6132	CHEBI_31206	effect
DOID_6132	CHEBI_25434	no_relation
DOID_6132	CHEBI_31206	effect
DOID_6132	CHEBI_25434	no_relation
DOID_0050117	CHEBI_50906	effect
DOID_4	CHEBI_50906	effect
CHEBI_50906	DOID_4	effect
DOID_4	CHEBI_23888	effect
DOID_4	CHEBI_23888	effect
DOID_4	CHEBI_35341	no_relation
DOID_4	DOID_0111084	no_relation
DOID_4	CHEBI_131701	no_relation
DOID_13250	CHEBI_23888	effect
DOID_13250	CHEBI_23888	effect
DOID_13250	CHEBI_35341	effect
DOID_13250	DOID_0111084	effect
DOID_13250	CHEBI_131701	effect
DOID_4	CHEBI_23888	effect
DOID_4	CHEBI_35341	effect
DOID_13250	CHEBI_23888	effect
DOID_13250	CHEBI_23888	effect
DOID_13250	CHEBI_35341	effect
DOID_13250	DOID_0111084	effect
DOID_13250	CHEBI_131701	effect
DOID_4	CHEBI_23888	no_relation
DOID_4	CHEBI_23888	no_relation
DOID_4	CHEBI_35341	no_relation
DOID_4	DOID_0111084	no_relation
DOID_4	CHEBI_131701	no_relation
CHEBI_23888	DOID_13250	effect
CHEBI_23888	DOID_13250	effect
DOID_13250	CHEBI_35341	no_relation
DOID_13250	DOID_0111084	no_relation
DOID_13250	CHEBI_131701	effect
CHEBI_78059	DOID_4	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	effect
CHEBI_36080	DOID_8771	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_33697	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	effect
CHEBI_36080	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
DOID_8771	CHEBI_33697	no_relation
CHEBI_33697	DOID_8771	effect
CHEBI_33697	DOID_8771	effect
CHEBI_33697	DOID_8771	effect
CHEBI_36080	DOID_8771	effect
CHEBI_33697	DOID_8771	effect
CHEBI_22587	DOID_1909	effect
CHEBI_16541	DOID_1909	effect
CHEBI_33699	DOID_1909	effect
CHEBI_33699	DOID_1909	effect
CHEBI_33699	DOID_1909	effect
CHEBI_33699	DOID_1909	effect
DOID_1909	CHEBI_16541	effect
DOID_1909	CHEBI_52999	effect
DOID_1909	CHEBI_22587	effect
CHEBI_52214	DOID_8566	effect
CHEBI_59132	DOID_8566	effect
CHEBI_36080	DOID_8566	effect
CHEBI_36080	DOID_8566	effect
CHEBI_52214	DOID_399	effect
CHEBI_59132	DOID_399	effect
CHEBI_36080	DOID_399	effect
CHEBI_36080	DOID_399	effect
CHEBI_59132	DOID_1080	effect
CHEBI_30212	DOID_0080642	no_relation
CHEBI_59132	DOID_0080642	effect
CHEBI_59132	DOID_0080642	no_relation
DOID_0080642	CHEBI_59132	effect
DOID_0080642	CHEBI_36080	effect
DOID_0080642	CHEBI_36080	no_relation
DOID_0080642	CHEBI_36080	no_relation
DOID_0080642	CHEBI_59132	no_relation
DOID_0080642	CHEBI_59132	no_relation
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_52999	effect
DOID_2945	CHEBI_52999	effect
DOID_2945	CHEBI_52999	effect
DOID_2945	CHEBI_50906	no_relation
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_48706	effect
DOID_2945	CHEBI_52999	effect
DOID_850	CHEBI_50906	effect
